timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
829.00;90.00;FastCar.90;Lane_1;1143.51;0.00;35.50;FastCar;1143.51;-8.00
829.00;90.00;FastCar.91;Lane_1;878.48;0.00;33.45;FastCar;878.48;-8.00
829.00;90.00;FastCar.92;Lane_1;748.76;0.00;38.75;FastCar;748.76;-8.00
829.00;90.00;FastCar.93;Lane_1;446.38;0.00;35.36;FastCar;446.38;-8.00
829.00;90.00;FastCar.94;Lane_1;239.19;0.00;34.66;FastCar;239.19;-8.00
829.00;90.00;FastCar.95;Lane_0;66.13;0.00;18.18;FastCar;66.13;-11.20
829.00;90.00;SlowCar.26;Lane_0;4676.87;0.00;34.92;Car;4676.87;-11.20
829.00;90.00;SlowCar.27;Lane_0;3311.61;0.00;34.25;Car;3311.61;-11.20
829.00;90.00;SlowCar.28;Lane_0;2627.81;0.00;33.69;Car;2627.81;-11.20
829.00;90.00;SlowCar.29;Lane_0;1978.55;0.00;34.22;Car;1978.55;-11.20
829.00;90.00;SlowCar.30;Lane_0;18.74;0.00;7.62;Car;18.74;-11.20
830.00;90.00;Car.106;Lane_0;4912.52;0.00;34.32;Car;4912.52;-11.20
830.00;90.00;Car.107;Lane_0;4502.84;0.00;34.24;Car;4502.84;-11.20
830.00;90.00;Car.108;Lane_0;4302.01;0.00;34.64;Car;4302.01;-11.20
830.00;90.00;Car.109;Lane_0;3664.12;0.00;30.67;Car;3664.12;-11.20
830.00;90.00;Car.110;Lane_1;3652.52;0.00;35.08;Car;3652.52;-8.00
830.00;90.00;Car.111;Lane_0;3214.73;0.00;34.92;Car;3214.73;-11.20
830.00;90.00;Car.112;Lane_0;3079.01;0.00;34.30;Car;3079.01;-11.20
830.00;90.00;Car.113;Lane_0;2860.31;0.00;34.66;Car;2860.31;-11.20
830.00;90.00;Car.114;Lane_0;2543.96;0.00;33.63;Car;2543.96;-11.20
830.00;90.00;Car.115;Lane_0;2444.11;0.00;34.09;Car;2444.11;-11.20
830.00;90.00;Car.116;Lane_0;2222.39;0.00;34.10;Car;2222.39;-11.20
830.00;90.00;Car.117;Lane_0;1894.42;0.00;33.81;Car;1894.42;-11.20
830.00;90.00;Car.118;Lane_0;1745.29;0.00;34.61;Car;1745.29;-11.20
830.00;90.00;Car.119;Lane_0;1644.71;0.00;34.58;Car;1644.71;-11.20
830.00;90.00;Car.120;Lane_0;1407.22;0.00;34.58;Car;1407.22;-11.20
830.00;90.00;Car.121;Lane_0;1205.15;0.00;34.56;Car;1205.15;-11.20
830.00;90.00;Car.122;Lane_0;963.98;0.00;33.19;Car;963.98;-11.20
830.00;90.00;Car.123;Lane_0;750.62;0.00;33.89;Car;750.62;-11.20
830.00;90.00;Car.124;Lane_0;536.18;0.00;35.03;Car;536.18;-11.20
830.00;90.00;Car.125;Lane_0;322.87;0.00;35.01;Car;322.87;-11.20
830.00;90.00;Car.126;Lane_0;132.84;0.00;22.49;Car;132.84;-11.20
830.00;90.00;Car.127;Lane_0;5.09;0.00;1.99;Car;5.09;-11.20
830.00;90.00;FastCar.76;Lane_1;4684.89;0.00;34.54;FastCar;4684.89;-8.00
830.00;90.00;FastCar.78;Lane_1;4822.81;0.00;38.63;FastCar;4822.81;-8.00
830.00;90.00;FastCar.79;Lane_2;4611.94;0.00;39.32;FastCar;4611.94;-4.80
830.00;90.00;FastCar.80;Lane_1;4523.96;0.00;39.27;FastCar;4523.96;-8.00
830.00;90.00;FastCar.81;Lane_1;4326.10;0.00;38.98;FastCar;4326.10;-8.00
830.00;90.00;FastCar.82;Lane_0;4091.98;0.00;38.62;FastCar;4091.98;-11.20
830.00;90.00;FastCar.83;Lane_0;3962.17;0.00;38.66;FastCar;3962.17;-11.20
830.00;90.00;FastCar.84;Lane_0;2941.33;0.00;33.17;FastCar;2941.33;-11.20
830.00;90.00;FastCar.85;Lane_1;3052.58;0.00;38.25;FastCar;3052.58;-8.00
830.00;90.00;FastCar.86;Lane_1;2699.82;0.00;38.77;FastCar;2699.82;-8.00
830.00;90.00;FastCar.87;Lane_1;2285.89;0.00;37.33;FastCar;2285.89;-8.00
830.00;90.00;FastCar.88;Lane_1;1745.64;0.00;39.52;FastCar;1745.64;-8.00
830.00;90.00;FastCar.89;Lane_1;1515.81;0.00;38.79;FastCar;1515.81;-8.00
830.00;90.00;FastCar.90;Lane_1;1179.69;0.00;36.18;FastCar;1179.69;-8.00
830.00;90.00;FastCar.91;Lane_1;912.29;0.00;33.81;FastCar;912.29;-8.00
830.00;90.00;FastCar.92;Lane_1;788.40;0.00;39.65;FastCar;788.40;-8.00
830.00;90.00;FastCar.93;Lane_1;481.51;0.00;35.14;FastCar;481.51;-8.00
830.00;90.00;FastCar.94;Lane_1;277.43;0.00;38.24;FastCar;277.43;-8.00
830.00;90.00;FastCar.95;Lane_0;87.79;0.00;21.66;FastCar;87.79;-11.20
830.00;90.00;SlowCar.26;Lane_0;4711.82;0.00;34.94;Car;4711.82;-11.20
830.00;90.00;SlowCar.27;Lane_0;3346.11;0.00;34.50;Car;3346.11;-11.20
830.00;90.00;SlowCar.28;Lane_0;2661.57;0.00;33.77;Car;2661.57;-11.20
830.00;90.00;SlowCar.29;Lane_0;2012.43;0.00;33.88;Car;2012.43;-11.20
830.00;90.00;SlowCar.30;Lane_0;27.99;0.00;9.25;Car;27.99;-11.20
831.00;90.00;Car.106;Lane_0;4946.45;0.00;33.93;Car;4946.45;-11.20
831.00;90.00;Car.107;Lane_0;4537.34;0.00;34.50;Car;4537.34;-11.20
831.00;90.00;Car.108;Lane_0;4336.66;0.00;34.65;Car;4336.66;-11.20
831.00;90.00;Car.109;Lane_0;3695.32;0.00;31.21;Car;3695.32;-11.20
831.00;90.00;Car.110;Lane_1;3687.22;0.00;34.70;Car;3687.22;-8.00
831.00;90.00;Car.111;Lane_0;3249.57;0.00;34.84;Car;3249.57;-11.20
831.00;90.00;Car.112;Lane_0;3113.44;0.00;34.43;Car;3113.44;-11.20
831.00;90.00;Car.113;Lane_0;2894.17;0.00;33.86;Car;2894.17;-11.20
831.00;90.00;Car.114;Lane_0;2578.26;0.00;34.30;Car;2578.26;-11.20
831.00;90.00;Car.115;Lane_0;2478.10;0.00;33.99;Car;2478.10;-11.20
831.00;90.00;Car.116;Lane_0;2256.93;0.00;34.54;Car;2256.93;-11.20
831.00;90.00;Car.117;Lane_0;1929.32;0.00;34.90;Car;1929.32;-11.20
831.00;90.00;Car.118;Lane_0;1780.09;0.00;34.80;Car;1780.09;-11.20
831.00;90.00;Car.119;Lane_0;1679.73;0.00;35.02;Car;1679.73;-11.20
831.00;90.00;Car.120;Lane_0;1441.70;0.00;34.47;Car;1441.70;-11.20
831.00;90.00;Car.121;Lane_0;1239.62;0.00;34.46;Car;1239.62;-11.20
831.00;90.00;Car.122;Lane_0;996.29;0.00;32.31;Car;996.29;-11.20
831.00;90.00;Car.123;Lane_0;785.18;0.00;34.55;Car;785.18;-11.20
831.00;90.00;Car.124;Lane_0;569.84;0.00;33.66;Car;569.84;-11.20
831.00;90.00;Car.125;Lane_0;356.78;0.00;33.91;Car;356.78;-11.20
831.00;90.00;Car.126;Lane_0;157.14;0.00;24.30;Car;157.14;-11.20
831.00;90.00;Car.127;Lane_0;9.18;0.00;4.09;Car;9.18;-11.20
831.00;90.00;FastCar.76;Lane_1;4718.62;0.00;33.73;FastCar;4718.62;-8.00
831.00;90.00;FastCar.78;Lane_1;4861.63;0.00;38.81;FastCar;4861.63;-8.00
831.00;90.00;FastCar.79;Lane_2;4651.70;0.00;39.76;FastCar;4651.70;-4.80
831.00;90.00;FastCar.80;Lane_1;4563.64;0.00;39.68;FastCar;4563.64;-8.00
831.00;90.00;FastCar.81;Lane_1;4364.74;0.00;38.64;FastCar;4364.74;-8.00
831.00;90.00;FastCar.82;Lane_0;4130.97;0.00;38.99;FastCar;4130.97;-11.20
831.00;90.00;FastCar.83;Lane_0;4002.21;0.00;40.04;FastCar;4002.21;-11.20
831.00;90.00;FastCar.84;Lane_0;2975.48;0.00;34.15;FastCar;2975.48;-11.20
831.00;90.00;FastCar.85;Lane_1;3090.76;0.00;38.18;FastCar;3090.76;-8.00
831.00;90.00;FastCar.86;Lane_1;2738.16;0.00;38.34;FastCar;2738.16;-8.00
831.00;90.00;FastCar.87;Lane_1;2322.76;0.00;36.88;FastCar;2322.76;-8.00
831.00;90.00;FastCar.88;Lane_1;1785.98;0.00;40.34;FastCar;1785.98;-8.00
831.00;90.00;FastCar.89;Lane_1;1555.90;0.00;40.09;FastCar;1555.90;-8.00
831.00;90.00;FastCar.90;Lane_1;1215.01;0.00;35.32;FastCar;1215.01;-8.00
831.00;90.00;FastCar.91;Lane_1;945.43;0.00;33.15;FastCar;945.43;-8.00
831.00;90.00;FastCar.92;Lane_1;827.30;0.00;38.89;FastCar;827.30;-8.00
831.00;90.00;FastCar.93;Lane_1;516.55;0.00;35.03;FastCar;516.55;-8.00
831.00;90.00;FastCar.94;Lane_1;317.92;0.00;40.49;FastCar;317.92;-8.00
831.00;90.00;FastCar.95;Lane_0;110.23;0.00;22.43;FastCar;110.23;-11.20
831.00;90.00;SlowCar.26;Lane_0;4746.08;0.00;34.26;Car;4746.08;-11.20
831.00;90.00;SlowCar.27;Lane_0;3379.73;0.00;33.62;Car;3379.73;-11.20
831.00;90.00;SlowCar.28;Lane_0;2695.46;0.00;33.89;Car;2695.46;-11.20
831.00;90.00;SlowCar.29;Lane_0;2047.21;0.00;34.78;Car;2047.21;-11.20
831.00;90.00;SlowCar.30;Lane_0;39.52;0.00;11.53;Car;39.52;-11.20
832.00;90.00;Car.106;Lane_0;4980.09;0.00;33.64;Car;4980.09;-11.20
832.00;90.00;Car.107;Lane_0;4571.01;0.00;33.67;Car;4571.01;-11.20
832.00;90.00;Car.108;Lane_0;4370.93;0.00;34.27;Car;4370.93;-11.20
832.00;90.00;Car.109;Lane_0;3726.53;0.00;31.21;Car;3726.53;-11.20
832.00;90.00;Car.110;Lane_1;3722.08;0.00;34.86;Car;3722.08;-8.00
832.00;90.00;Car.111;Lane_0;3283.95;0.00;34.38;Car;3283.95;-11.20
832.00;90.00;Car.112;Lane_0;3148.52;0.00;35.09;Car;3148.52;-11.20
832.00;90.00;Car.113;Lane_0;2928.54;0.00;34.37;Car;2928.54;-11.20
832.00;90.00;Car.114;Lane_0;2613.09;0.00;34.83;Car;2613.09;-11.20
832.00;90.00;Car.115;Lane_0;2512.27;0.00;34.17;Car;2512.27;-11.20
832.00;90.00;Car.116;Lane_0;2291.94;0.00;35.01;Car;2291.94;-11.20
832.00;90.00;Car.117;Lane_0;1963.30;0.00;33.98;Car;1963.30;-11.20
832.00;90.00;Car.118;Lane_0;1814.14;0.00;34.05;Car;1814.14;-11.20
832.00;90.00;Car.119;Lane_0;1713.89;0.00;34.16;Car;1713.89;-11.20
832.00;90.00;Car.120;Lane_0;1475.66;0.00;33.97;Car;1475.66;-11.20
832.00;90.00;Car.121;Lane_0;1274.60;0.00;34.99;Car;1274.60;-11.20
832.00;90.00;Car.122;Lane_0;1029.41;0.00;33.12;Car;1029.41;-11.20
832.00;90.00;Car.123;Lane_0;819.79;0.00;34.61;Car;819.79;-11.20
832.00;90.00;Car.124;Lane_0;604.35;0.00;34.51;Car;604.35;-11.20
832.00;90.00;Car.125;Lane_0;390.71;0.00;33.93;Car;390.71;-11.20
832.00;90.00;Car.126;Lane_0;183.93;0.00;26.79;Car;183.93;-11.20
832.00;90.00;Car.127;Lane_0;16.04;0.00;6.86;Car;16.04;-11.20
832.00;90.00;FastCar.76;Lane_1;4752.18;0.00;33.56;FastCar;4752.18;-8.00
832.00;90.00;FastCar.78;Lane_1;4900.30;0.00;38.68;FastCar;4900.30;-8.00
832.00;90.00;FastCar.79;Lane_2;4691.45;0.00;39.74;FastCar;4691.45;-4.80
832.00;90.00;FastCar.80;Lane_1;4602.75;0.00;39.11;FastCar;4602.75;-8.00
832.00;90.00;FastCar.81;Lane_1;4403.06;0.00;38.32;FastCar;4403.06;-8.00
832.00;90.00;FastCar.82;Lane_0;4171.28;0.00;40.31;FastCar;4171.28;-11.20
832.00;90.00;FastCar.83;Lane_0;4042.37;0.00;40.16;FastCar;4042.37;-11.20
832.00;90.00;FastCar.84;Lane_0;3008.47;0.00;32.99;FastCar;3008.47;-11.20
832.00;90.00;FastCar.85;Lane_1;3128.92;0.00;38.17;FastCar;3128.92;-8.00
832.00;90.00;FastCar.86;Lane_1;2776.91;0.00;38.75;FastCar;2776.91;-8.00
832.00;90.00;FastCar.87;Lane_1;2359.40;0.00;36.63;FastCar;2359.40;-8.00
832.00;90.00;FastCar.88;Lane_1;1824.70;0.00;38.73;FastCar;1824.70;-8.00
832.00;90.00;FastCar.89;Lane_1;1595.05;0.00;39.16;FastCar;1595.05;-8.00
832.00;90.00;FastCar.90;Lane_1;1250.68;0.00;35.67;FastCar;1250.68;-8.00
832.00;90.00;FastCar.91;Lane_1;979.67;0.00;34.23;FastCar;979.67;-8.00
832.00;90.00;FastCar.92;Lane_1;866.76;0.00;39.46;FastCar;866.76;-8.00
832.00;90.00;FastCar.93;Lane_1;552.77;0.00;36.22;FastCar;552.77;-8.00
832.00;90.00;FastCar.94;Lane_1;357.54;0.00;39.62;FastCar;357.54;-8.00
832.00;90.00;FastCar.95;Lane_0;135.69;0.00;25.46;FastCar;135.69;-11.20
832.00;90.00;SlowCar.26;Lane_0;4779.93;0.00;33.85;Car;4779.93;-11.20
832.00;90.00;SlowCar.27;Lane_0;3414.75;0.00;35.02;Car;3414.75;-11.20
832.00;90.00;SlowCar.28;Lane_0;2729.95;0.00;34.49;Car;2729.95;-11.20
832.00;90.00;SlowCar.29;Lane_0;2082.10;0.00;34.89;Car;2082.10;-11.20
832.00;90.00;SlowCar.30;Lane_0;53.83;0.00;14.31;Car;53.83;-11.20
833.00;90.00;Car.107;Lane_0;4605.35;0.00;34.34;Car;4605.35;-11.20
833.00;90.00;Car.108;Lane_0;4405.14;0.00;34.21;Car;4405.14;-11.20
833.00;90.00;Car.109;Lane_0;3757.42;0.00;30.89;Car;3757.42;-11.20
833.00;90.00;Car.110;Lane_1;3756.18;0.00;34.10;Car;3756.18;-8.00
833.00;90.00;Car.111;Lane_0;3318.69;0.00;34.74;Car;3318.69;-11.20
833.00;90.00;Car.112;Lane_0;3183.38;0.00;34.85;Car;3183.38;-11.20
833.00;90.00;Car.113;Lane_0;2963.10;0.00;34.56;Car;2963.10;-11.20
833.00;90.00;Car.114;Lane_0;2647.78;0.00;34.68;Car;2647.78;-11.20
833.00;90.00;Car.115;Lane_0;2547.31;0.00;35.04;Car;2547.31;-11.20
833.00;90.00;Car.116;Lane_0;2325.82;0.00;33.88;Car;2325.82;-11.20
833.00;90.00;Car.117;Lane_0;1997.77;0.00;34.46;Car;1997.77;-11.20
833.00;90.00;Car.118;Lane_0;1848.96;0.00;34.82;Car;1848.96;-11.20
833.00;90.00;Car.119;Lane_0;1748.03;0.00;34.13;Car;1748.03;-11.20
833.00;90.00;Car.120;Lane_0;1510.61;0.00;34.95;Car;1510.61;-11.20
833.00;90.00;Car.121;Lane_0;1309.42;0.00;34.82;Car;1309.42;-11.20
833.00;90.00;Car.122;Lane_0;1062.41;0.00;33.01;Car;1062.41;-11.20
833.00;90.00;Car.123;Lane_0;853.56;0.00;33.77;Car;853.56;-11.20
833.00;90.00;Car.124;Lane_0;639.12;0.00;34.77;Car;639.12;-11.20
833.00;90.00;Car.125;Lane_0;424.72;0.00;34.02;Car;424.72;-11.20
833.00;90.00;Car.126;Lane_0;212.27;0.00;28.34;Car;212.27;-11.20
833.00;90.00;Car.127;Lane_0;25.65;0.00;9.61;Car;25.65;-11.20
833.00;90.00;Car.128;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
833.00;90.00;FastCar.76;Lane_1;4786.47;0.00;34.29;FastCar;4786.47;-8.00
833.00;90.00;FastCar.78;Lane_1;4940.36;0.00;40.06;FastCar;4940.36;-8.00
833.00;90.00;FastCar.79;Lane_2;4730.73;0.00;39.28;FastCar;4730.73;-4.80
833.00;90.00;FastCar.80;Lane_1;4642.88;0.00;40.14;FastCar;4642.88;-8.00
833.00;90.00;FastCar.81;Lane_1;4441.62;0.00;38.55;FastCar;4441.62;-8.00
833.00;90.00;FastCar.82;Lane_0;4210.51;0.00;39.23;FastCar;4210.51;-11.20
833.00;90.00;FastCar.83;Lane_0;4081.64;0.00;39.27;FastCar;4081.64;-11.20
833.00;90.00;FastCar.84;Lane_0;3041.60;0.00;33.13;FastCar;3041.60;-11.20
833.00;90.00;FastCar.85;Lane_1;3165.61;0.00;36.68;FastCar;3165.61;-8.00
833.00;90.00;FastCar.86;Lane_1;2816.06;0.00;39.15;FastCar;2816.06;-8.00
833.00;90.00;FastCar.87;Lane_1;2395.63;0.00;36.23;FastCar;2395.63;-8.00
833.00;90.00;FastCar.88;Lane_1;1864.01;0.00;39.30;FastCar;1864.01;-8.00
833.00;90.00;FastCar.89;Lane_1;1635.09;0.00;40.04;FastCar;1635.09;-8.00
833.00;90.00;FastCar.90;Lane_1;1286.25;0.00;35.57;FastCar;1286.25;-8.00
833.00;90.00;FastCar.91;Lane_1;1013.33;0.00;33.66;FastCar;1013.33;-8.00
833.00;90.00;FastCar.92;Lane_1;906.42;0.00;39.67;FastCar;906.42;-8.00
833.00;90.00;FastCar.93;Lane_1;588.74;0.00;35.97;FastCar;588.74;-8.00
833.00;90.00;FastCar.94;Lane_1;396.14;0.00;38.60;FastCar;396.14;-8.00
833.00;90.00;FastCar.95;Lane_0;163.23;0.00;27.54;FastCar;163.23;-11.20
833.00;90.00;SlowCar.26;Lane_0;4814.90;0.00;34.97;Car;4814.90;-11.20
833.00;90.00;SlowCar.27;Lane_0;3449.20;0.00;34.45;Car;3449.20;-11.20
833.00;90.00;SlowCar.28;Lane_0;2764.87;0.00;34.91;Car;2764.87;-11.20
833.00;90.00;SlowCar.29;Lane_0;2116.82;0.00;34.72;Car;2116.82;-11.20
833.00;90.00;SlowCar.30;Lane_0;71.11;0.00;17.28;Car;71.11;-11.20
834.00;90.00;Car.107;Lane_0;4640.18;0.00;34.83;Car;4640.18;-11.20
834.00;90.00;Car.108;Lane_0;4439.03;0.00;33.89;Car;4439.03;-11.20
834.00;90.00;Car.109;Lane_0;3787.69;0.00;30.28;Car;3787.69;-11.20
834.00;90.00;Car.110;Lane_1;3789.81;0.00;33.63;Car;3789.81;-8.00
834.00;90.00;Car.111;Lane_0;3352.77;0.00;34.08;Car;3352.77;-11.20
834.00;90.00;Car.112;Lane_0;3217.93;0.00;34.55;Car;3217.93;-11.20
834.00;90.00;Car.113;Lane_0;2997.79;0.00;34.69;Car;2997.79;-11.20
834.00;90.00;Car.114;Lane_0;2682.72;0.00;34.94;Car;2682.72;-11.20
834.00;90.00;Car.115;Lane_0;2581.47;0.00;34.15;Car;2581.47;-11.20
834.00;90.00;Car.116;Lane_0;2359.53;0.00;33.71;Car;2359.53;-11.20
834.00;90.00;Car.117;Lane_0;2032.70;0.00;34.94;Car;2032.70;-11.20
834.00;90.00;Car.118;Lane_0;1883.05;0.00;34.10;Car;1883.05;-11.20
834.00;90.00;Car.119;Lane_0;1782.97;0.00;34.94;Car;1782.97;-11.20
834.00;90.00;Car.120;Lane_0;1544.64;0.00;34.03;Car;1544.64;-11.20
834.00;90.00;Car.121;Lane_0;1343.25;0.00;33.83;Car;1343.25;-11.20
834.00;90.00;Car.122;Lane_0;1094.90;0.00;32.49;Car;1094.90;-11.20
834.00;90.00;Car.123;Lane_0;887.42;0.00;33.86;Car;887.42;-11.20
834.00;90.00;Car.124;Lane_0;672.90;0.00;33.79;Car;672.90;-11.20
834.00;90.00;Car.125;Lane_0;459.08;0.00;34.35;Car;459.08;-11.20
834.00;90.00;Car.126;Lane_0;242.58;0.00;30.30;Car;242.58;-11.20
834.00;90.00;Car.127;Lane_0;36.83;0.00;11.18;Car;36.83;-11.20
834.00;90.00;Car.128;Lane_0;5.88;0.00;2.78;Car;5.88;-11.20
834.00;90.00;FastCar.76;Lane_1;4820.97;0.00;34.50;FastCar;4820.97;-8.00
834.00;90.00;FastCar.78;Lane_1;4980.48;0.00;40.12;FastCar;4980.48;-8.00
834.00;90.00;FastCar.79;Lane_2;4770.72;0.00;39.99;FastCar;4770.72;-4.80
834.00;90.00;FastCar.80;Lane_1;4682.32;0.00;39.43;FastCar;4682.32;-8.00
834.00;90.00;FastCar.81;Lane_1;4481.62;0.00;40.01;FastCar;4481.62;-8.00
834.00;90.00;FastCar.82;Lane_0;4249.89;0.00;39.38;FastCar;4249.89;-11.20
834.00;90.00;FastCar.83;Lane_0;4121.24;0.00;39.60;FastCar;4121.24;-11.20
834.00;90.00;FastCar.84;Lane_0;3073.96;0.00;32.35;FastCar;3073.96;-11.20
834.00;90.00;FastCar.85;Lane_1;3202.52;0.00;36.91;FastCar;3202.52;-8.00
834.00;90.00;FastCar.86;Lane_1;2856.32;0.00;40.26;FastCar;2856.32;-8.00
834.00;90.00;FastCar.87;Lane_1;2432.90;0.00;37.27;FastCar;2432.90;-8.00
834.00;90.00;FastCar.88;Lane_1;1903.36;0.00;39.36;FastCar;1903.36;-8.00
834.00;90.00;FastCar.89;Lane_1;1673.97;0.00;38.88;FastCar;1673.97;-8.00
834.00;90.00;FastCar.90;Lane_1;1321.89;0.00;35.64;FastCar;1321.89;-8.00
834.00;90.00;FastCar.91;Lane_1;1048.25;0.00;34.92;FastCar;1048.25;-8.00
834.00;90.00;FastCar.92;Lane_1;946.02;0.00;39.59;FastCar;946.02;-8.00
834.00;90.00;FastCar.93;Lane_1;624.19;0.00;35.45;FastCar;624.19;-8.00
834.00;90.00;FastCar.94;Lane_1;435.37;0.00;39.23;FastCar;435.37;-8.00
834.00;90.00;FastCar.95;Lane_0;192.69;0.00;29.46;FastCar;192.69;-11.20
834.00;90.00;SlowCar.26;Lane_0;4848.63;0.00;33.73;Car;4848.63;-11.20
834.00;90.00;SlowCar.27;Lane_0;3483.26;0.00;34.07;Car;3483.26;-11.20
834.00;90.00;SlowCar.28;Lane_0;2799.36;0.00;34.50;Car;2799.36;-11.20
834.00;90.00;SlowCar.29;Lane_0;2151.53;0.00;34.71;Car;2151.53;-11.20
834.00;90.00;SlowCar.30;Lane_0;90.27;0.00;19.16;Car;90.27;-11.20
835.00;90.00;Car.107;Lane_0;4674.70;0.00;34.53;Car;4674.70;-11.20
835.00;90.00;Car.108;Lane_0;4473.35;0.00;34.32;Car;4473.35;-11.20
835.00;90.00;Car.109;Lane_0;3818.35;0.00;30.65;Car;3818.35;-11.20
835.00;90.00;Car.110;Lane_1;3823.46;0.00;33.64;Car;3823.46;-8.00
835.00;90.00;Car.111;Lane_0;3387.42;0.00;34.64;Car;3387.42;-11.20
835.00;90.00;Car.112;Lane_0;3251.73;0.00;33.80;Car;3251.73;-11.20
835.00;90.00;Car.113;Lane_0;3031.66;0.00;33.87;Car;3031.66;-11.20
835.00;90.00;Car.114;Lane_0;2717.55;0.00;34.83;Car;2717.55;-11.20
835.00;90.00;Car.115;Lane_0;2616.22;0.00;34.75;Car;2616.22;-11.20
835.00;90.00;Car.116;Lane_0;2394.41;0.00;34.87;Car;2394.41;-11.20
835.00;90.00;Car.117;Lane_0;2067.33;0.00;34.63;Car;2067.33;-11.20
835.00;90.00;Car.118;Lane_0;1917.78;0.00;34.72;Car;1917.78;-11.20
835.00;90.00;Car.119;Lane_0;1817.63;0.00;34.66;Car;1817.63;-11.20
835.00;90.00;Car.120;Lane_0;1578.69;0.00;34.05;Car;1578.69;-11.20
835.00;90.00;Car.121;Lane_0;1377.76;0.00;34.52;Car;1377.76;-11.20
835.00;90.00;Car.122;Lane_0;1127.99;0.00;33.08;Car;1127.99;-11.20
835.00;90.00;Car.123;Lane_0;921.55;0.00;34.13;Car;921.55;-11.20
835.00;90.00;Car.124;Lane_0;707.33;0.00;34.43;Car;707.33;-11.20
835.00;90.00;Car.125;Lane_0;493.22;0.00;34.14;Car;493.22;-11.20
835.00;90.00;Car.126;Lane_0;274.60;0.00;32.02;Car;274.60;-11.20
835.00;90.00;Car.127;Lane_0;50.86;0.00;14.03;Car;50.86;-11.20
835.00;90.00;Car.128;Lane_0;11.46;0.00;5.58;Car;11.46;-11.20
835.00;90.00;FastCar.76;Lane_1;4854.69;0.00;33.73;FastCar;4854.69;-8.00
835.00;90.00;FastCar.79;Lane_2;4810.47;0.00;39.75;FastCar;4810.47;-4.80
835.00;90.00;FastCar.80;Lane_1;4722.36;0.00;40.04;FastCar;4722.36;-8.00
835.00;90.00;FastCar.81;Lane_1;4520.51;0.00;38.89;FastCar;4520.51;-8.00
835.00;90.00;FastCar.82;Lane_0;4289.83;0.00;39.94;FastCar;4289.83;-11.20
835.00;90.00;FastCar.83;Lane_0;4160.68;0.00;39.44;FastCar;4160.68;-11.20
835.00;90.00;FastCar.84;Lane_0;3106.54;0.00;32.58;FastCar;3106.54;-11.20
835.00;90.00;FastCar.85;Lane_1;3240.24;0.00;37.72;FastCar;3240.24;-8.00
835.00;90.00;FastCar.86;Lane_1;2895.91;0.00;39.59;FastCar;2895.91;-8.00
835.00;90.00;FastCar.87;Lane_1;2469.41;0.00;36.52;FastCar;2469.41;-8.00
835.00;90.00;FastCar.88;Lane_1;1942.56;0.00;39.19;FastCar;1942.56;-8.00
835.00;90.00;FastCar.89;Lane_1;1714.48;0.00;40.50;FastCar;1714.48;-8.00
835.00;90.00;FastCar.90;Lane_1;1358.20;0.00;36.31;FastCar;1358.20;-8.00
835.00;90.00;FastCar.91;Lane_1;1081.30;0.00;33.05;FastCar;1081.30;-8.00
835.00;90.00;FastCar.92;Lane_2;984.93;0.00;38.92;FastCar;984.93;-4.80
835.00;90.00;FastCar.93;Lane_1;659.24;0.00;35.05;FastCar;659.24;-8.00
835.00;90.00;FastCar.94;Lane_1;474.76;0.00;39.39;FastCar;474.76;-8.00
835.00;90.00;FastCar.95;Lane_0;223.90;0.00;31.21;FastCar;223.90;-11.20
835.00;90.00;SlowCar.26;Lane_0;4883.71;0.00;35.08;Car;4883.71;-11.20
835.00;90.00;SlowCar.27;Lane_0;3517.01;0.00;33.74;Car;3517.01;-11.20
835.00;90.00;SlowCar.28;Lane_0;2833.72;0.00;34.36;Car;2833.72;-11.20
835.00;90.00;SlowCar.29;Lane_0;2185.93;0.00;34.40;Car;2185.93;-11.20
835.00;90.00;SlowCar.30;Lane_0;111.92;0.00;21.65;Car;111.92;-11.20
836.00;90.00;Car.107;Lane_0;4708.58;0.00;33.88;Car;4708.58;-11.20
836.00;90.00;Car.108;Lane_0;4507.10;0.00;33.76;Car;4507.10;-11.20
836.00;90.00;Car.109;Lane_0;3849.08;0.00;30.73;Car;3849.08;-11.20
836.00;90.00;Car.110;Lane_1;3857.29;0.00;33.84;Car;3857.29;-8.00
836.00;90.00;Car.111;Lane_0;3421.59;0.00;34.17;Car;3421.59;-11.20
836.00;90.00;Car.112;Lane_0;3285.48;0.00;33.75;Car;3285.48;-11.20
836.00;90.00;Car.113;Lane_0;3065.96;0.00;34.30;Car;3065.96;-11.20
836.00;90.00;Car.114;Lane_0;2752.03;0.00;34.48;Car;2752.03;-11.20
836.00;90.00;Car.115;Lane_0;2651.02;0.00;34.80;Car;2651.02;-11.20
836.00;90.00;Car.116;Lane_0;2429.48;0.00;35.07;Car;2429.48;-11.20
836.00;90.00;Car.117;Lane_0;2102.21;0.00;34.88;Car;2102.21;-11.20
836.00;90.00;Car.118;Lane_0;1952.32;0.00;34.55;Car;1952.32;-11.20
836.00;90.00;Car.119;Lane_0;1852.60;0.00;34.97;Car;1852.60;-11.20
